1737-80,0,,(2) C,WIN,
ECON,(C.I.,20,),IT =,
,,,,,
ALT,ISA,WEIGHT,MACH,FF/ENG,TAS
M,DEG C,KG,,KG/HR D,KTS
,,,,,
1500,15,61500,0.471,1403.4,314
1500,15,62000,0.472,1411.2,315
1500,15,62500,0.474,1419,316
1500,15,63000,0.475,1426.8,317
1500,15,63500,0.476,1434.7,318
1500,15,64000,0.478,1442.5,319
1500,15,64500,0.479,1450.4,320
1500,15,65000,0.48,1458.3,321
1500,15,65500,0.482,1466.2,321
1500,15,66000,0.483,1474.2,322
1500,15,66500,0.484,1482.1,323
1500,15,67000,0.486,1490.1,324
1500,15,67500,0.487,1498.2,325
1500,15,68000,0.488,1506.2,326
1500,15,68500,0.489,1514.3,327
1500,15,69000,0.491,1522.4,328
1500,15,69500,0.492,1530.6,328
1500,15,70000,0.493,1538.7,329
1500,15,70500,0.495,1547,330
1500,15,71000,0.496,1555.2,331
1500,15,71500,0.497,1563.5,332
1500,15,72000,0.499,1571.9,333
1500,15,72500,0.5,1580.3,334
1500,15,73000,0.501,1588.7,335
1500,15,73500,0.503,1597.2,335
1500,15,74000,0.504,1605.7,336
1500,15,74500,0.505,1614.3,337
1500,15,75000,0.506,1622.9,338
1500,20,55000,0.452,1311.2,304
1500,20,55500,0.454,1319.4,305
1500,20,56000,0.455,1327.6,306
1500,20,56500,0.456,1335.8,307
1500,20,57000,0.458,1344.1,308
1500,20,57500,0.459,1352.3,309
1500,20,58000,0.461,1360.6,310
1500,20,58500,0.462,1368.9,311
1500,20,59000,0.464,1377.2,312
1500,20,59500,0.465,1385.5,313
1500,20,60000,0.467,1393.8,314
1500,20,60500,0.468,1402.2,315
1500,20,61000,0.469,1410.1,316
1500,20,61500,0.471,1418,317
1500,20,62000,0.472,1425.9,318
1500,20,62500,0.473,1433.8,319
1500,20,63000,0.475,1441.7,319
1500,20,63500,0.476,1449.7,320
1500,20,64000,0.477,1457.7,321
1500,20,64500,0.478,1465.7,322
1500,20,65000,0.48,1473.7,323
1500,20,65500,0.481,1481.7,324
1500,20,66000,0.482,1489.8,325
1500,20,66500,0.484,1497.8,326
1500,20,67000,0.485,1505.9,326
1500,20,67500,0.486,1514.1,327
1500,20,68000,0.488,1522.2,328
1500,20,68500,0.489,1530.4,329
1500,20,69000,0.49,1538.7,330
1500,20,69500,0.492,1546.9,331
1500,20,70000,0.493,1555.2,332
1500,20,70500,0.494,1563.5,333
1500,20,71000,0.495,1571.9,334
1500,20,71500,0.497,1580.3,334
1500,20,72000,0.498,1588.8,335
1500,20,72500,0.499,1597.3,336
1500,20,73000,0.501,1605.9,337
1500,20,73500,0.502,1614.5,338
1500,20,74000,0.503,1623.1,339
1500,20,74500,0.505,1631.8,340
1500,20,75000,0.506,1640.6,341
1800,-10,55000,0.465,1225.3,296
1800,-10,55500,0.466,1232.8,296
1800,-10,56000,0.468,1240.4,297
1800,-10,56500,0.469,1248,298
1800,-10,57000,0.47,1255.6,299
1800,-10,57500,0.472,1263.2,300
1800,-10,58000,0.473,1270.9,301
1800,-10,58500,0.475,1278.4,302
1800,-10,59000,0.476,1285.6,303
1800,-10,59500,0.477,1292.8,304
1800,-10,60000,0.479,1300,305
1800,-10,60500,0.48,1307.3,305
1800,-10,61000,0.481,1314.5,306
1800,-10,61500,0.483,1321.8,307
1800,-10,62000,0.484,1329,308
1800,-10,62500,0.485,1336.3,309
1800,-10,63000,0.487,1343.7,310
1800,-10,63500,0.488,1351,310
1800,-10,64000,0.489,1358.4,311
1800,-10,64500,0.491,1365.7,312
1800,-10,65000,0.492,1373.1,313
1800,-10,65500,0.493,1380.6,314
1800,-10,66000,0.495,1388,315
1800,-10,66500,0.496,1395.5,316
1800,-10,67000,0.497,1403.1,316
1800,-10,67500,0.499,1410.6,317
1800,-10,68000,0.5,1418.2,318
1800,-10,68500,0.501,1425.9,319
1800,-10,69000,0.503,1433.6,320
1800,-10,69500,0.504,1441.3,321
1800,-10,70000,0.505,1449.1,321
1800,-10,70500,0.507,1456.9,322
1800,-10,71000,0.508,1464.8,323
1800,-10,71500,0.509,1472.7,324
1800,-10,72000,0.511,1480.6,325
1800,-10,72500,0.512,1488.7,326
1800,-10,73000,0.513,1496.7,326
1800,-10,73500,0.514,1504.2,327
1800,-10,74000,0.516,1511.8,328
1800,-10,74500,0.517,1519.5,329
1800,-10,75000,0.518,1527.2,329
1800,0,55000,0.463,1252.6,300
1800,0,55500,0.465,1260.4,301
1800,0,56000,0.466,1268.2,302
1800,0,56500,0.468,1276,303
1800,0,57000,0.469,1283.9,304
1800,0,57500,0.471,1291.7,305
1800,0,58000,0.472,1299.5,306
1800,0,58500,0.473,1307.3,307
1800,0,59000,0.475,1314.7,308
1800,0,59500,0.476,1322.1,308
1800,0,60000,0.477,1329.5,309
1800,0,60500,0.479,1337,310
1800,0,61000,0.48,1344.4,311
1800,0,61500,0.481,1351.9,312
1800,0,62000,0.483,1359.4,313
1800,0,62500,0.484,1366.9,314
1800,0,63000,0.485,1374.5,315
1800,0,63500,0.487,1382,315
1800,0,64000,0.488,1389.6,316
1800,0,64500,0.489,1397.2,317
1800,0,65000,0.491,1404.8,318
1800,0,65500,0.492,1412.5,319
1800,0,66000,0.493,1420.2,320
1800,0,66500,0.495,1427.9,321
1800,0,67000,0.496,1435.7,321
1800,0,67500,0.497,1443.5,322
1800,0,68000,0.499,1451.3,323
1800,0,68500,0.5,1459.2,324
1800,0,69000,0.501,1467.2,325
1800,0,69500,0.503,1475.1,326
1800,0,70000,0.504,1483.2,327
1800,0,70500,0.505,1491.2,327
1800,0,71000,0.507,1499.4,328
1800,0,71500,0.508,1507.5,329
1800,0,72000,0.509,1515.8,330
1800,0,72500,0.511,1524,331
1800,0,73000,0.512,1532.3,332
1800,0,73500,0.513,1540.1,333
1800,0,74000,0.514,1547.9,333
1800,0,74500,0.516,1555.8,334
1800,0,75000,0.517,1563.8,335
1800,10,55000,0.462,1279.7,305
1800,10,55500,0.463,1287.7,306
1800,10,56000,0.465,1295.7,307
1800,10,56500,0.466,1303.7,308
1800,10,57000,0.468,1311.7,308
1800,10,57500,0.469,1319.8,309
1800,10,58000,0.471,1327.8,310
1800,10,58500,0.472,1335.8,311
1800,10,59000,0.473,1343.4,312
1800,10,59500,0.475,1351,313
1800,10,60000,0.476,1358.7,314
1800,10,60500,0.477,1366.3,315
1800,10,61000,0.479,1374,316
1800,10,61500,0.48,1381.7,317
1800,10,62000,0.481,1389.4,318
1800,10,62500,0.483,1397.1,318
1800,10,63000,0.484,1404.9,319
1800,10,63500,0.486,1412.7,320
1800,10,64000,0.487,1420.5,321
1800,10,64500,0.488,1428.3,322
1800,10,65000,0.49,1436.2,323
1800,10,65500,0.491,1444,324
1800,10,66000,0.492,1452,325
1800,10,66500,0.494,1459.9,326
1800,10,67000,0.495,1467.9,326
1800,10,67500,0.496,1476,327
1800,10,68000,0.498,1484,328
1800,10,68500,0.499,1492.2,329
1800,10,69000,0.5,1500.3,330
1800,10,69500,0.502,1508.6,331
1800,10,70000,0.503,1516.8,332
1800,10,70500,0.504,1525.2,333
1800,10,71000,0.506,1533.5,333
1800,10,71500,0.507,1542,334
1800,10,72000,0.508,1550.4,335
1800,10,72500,0.51,1559,336
1800,10,73000,0.511,1567.5,337
1800,10,73500,0.512,1575.5,338
1800,10,74000,0.513,1583.6,339
1800,10,74500,0.515,1591.7,339
1800,10,75000,0.516,1599.9,340
1800,15,55000,0.461,1293,307
1800,15,55500,0.463,1301.1,308
1800,15,56000,0.464,1309.3,309
1800,15,56500,0.466,1317.4,310
1800,15,57000,0.467,1325.5,311
1800,15,57500,0.469,1333.7,312
1800,15,58000,0.47,1341.9,313
1800,15,58500,0.471,1349.9,314
1800,15,59000,0.473,1357.6,315
1800,15,59500,0.474,1365.4,315
1800,15,60000,0.476,1373.1,316
1800,15,60500,0.477,1380.9,317
1800,15,61000,0.478,1388.6,318
1800,15,61500,0.48,1396.4,319
1800,15,62000,0.481,1404.3,320
1800,15,62500,0.482,1412.1,321
1800,15,63000,0.484,1420,322
1800,15,63500,0.485,1427.8,323
1800,15,64000,0.486,1435.8,323
1800,15,64500,0.488,1443.7,324
1800,15,65000,0.489,1451.7,325
1800,15,65500,0.49,1459.7,326
1800,15,66000,0.492,1467.7,327
1800,15,66500,0.493,1475.8,328
1800,15,67000,0.494,1483.9,329
1800,15,67500,0.496,1492.1,330
1800,15,68000,0.497,1500.2,331
1800,15,68500,0.498,1508.5,332
1800,15,69000,0.5,1516.8,332
1800,15,69500,0.501,1525.1,333
1800,15,70000,0.502,1533.5,334
1800,15,70500,0.504,1542,335
1800,15,71000,0.505,1550.5,336
1800,15,71500,0.506,1559,337
1800,15,72000,0.508,1567.6,338
1800,15,72500,0.509,1576.3,339
1800,15,73000,0.51,1584.9,340
1800,15,73500,0.512,1593.1,340
1800,15,74000,0.513,1601.3,341
1800,15,74500,0.514,1609.5,342
1800,15,75000,0.515,1617.8,343
1800,20,55000,0.461,1306.3,309
1800,20,55500,0.462,1314.5,310
1800,20,56000,0.464,1322.8,311
1800,20,56500,0.465,1331,312
1800,20,57000,0.466,1339.3,313
1800,20,57500,0.468,1347.5,314
1800,20,58000,0.469,1355.8,315
1800,20,58500,0.471,1363.9,316
1800,20,59000,0.472,1371.8,317
1800,20,59500,0.474,1379.6,318
1800,20,60000,0.475,1387.4,319
1800,20,60500,0.476,1395.3,320
1800,20,61000,0.478,1403.2,320
1800,20,61500,0.479,1411.1,321
1800,20,62000,0.48,1419,322
1800,20,62500,0.482,1427,323
1800,20,63000,0.483,1434.9,324
1800,20,63500,0.484,1442.9,325
1800,20,64000,0.486,1451,326
1800,20,64500,0.487,1459,327
1800,20,65000,0.488,1467.1,328
1800,20,65500,0.49,1475.2,329
1800,20,66000,0.491,1483.4,329
1800,20,66500,0.492,1491.5,330
1800,20,67000,0.494,1499.8,331
1800,20,67500,0.495,1508,332
1800,20,68000,0.496,1516.4,333
1800,20,68500,0.498,1524.7,334
1800,20,69000,0.499,1533.1,335
1800,20,69500,0.5,1541.6,336
1800,20,70000,0.502,1550.1,337
1800,20,70500,0.503,1558.7,338
1800,20,71000,0.505,1567.3,339
1800,20,71500,0.506,1576,339
1800,20,72000,0.507,1584.7,340
1800,20,72500,0.509,1593.5,341
1800,20,73000,0.51,1602.2,342
1800,20,73500,0.511,1610.5,343
1800,20,74000,0.512,1618.8,344
1800,20,74500,0.513,1627.2,345
1800,20,75000,0.515,1635.6,345
2100,-10,55000,0.473,1221,300
2100,-10,55500,0.475,1228.6,301
2100,-10,56000,0.476,1236.2,302
2100,-10,56500,0.478,1243.5,303
2100,-10,57000,0.479,1250.7,304
2100,-10,57500,0.481,1257.8,305
2100,-10,58000,0.482,1265,305
2100,-10,58500,0.483,1272.2,306
2100,-10,59000,0.485,1279.4,307
2100,-10,59500,0.486,1286.6,308
2100,-10,60000,0.487,1293.8,309
2100,-10,60500,0.489,1301.1,310
2100,-10,61000,0.49,1308.4,311
2100,-10,61500,0.491,1315.7,311
2100,-10,62000,0.493,1323,312
2100,-10,62500,0.494,1330.4,313
2100,-10,63000,0.496,1337.8,314
2100,-10,63500,0.497,1345.2,315
2100,-10,64000,0.498,1352.6,316
2100,-10,64500,0.5,1360.1,317
2100,-10,65000,0.501,1367.6,318
2100,-10,65500,0.502,1375.2,318
2100,-10,66000,0.504,1382.8,319
2100,-10,66500,0.505,1390.5,320
2100,-10,67000,0.506,1398.2,321
2100,-10,67500,0.508,1405.9,322
2100,-10,68000,0.509,1413.7,323
2100,-10,68500,0.511,1421.5,324
2100,-10,69000,0.512,1429.4,324
2100,-10,69500,0.513,1437.4,325
2100,-10,70000,0.515,1445.4,326
2100,-10,70500,0.516,1453.2,327
2100,-10,71000,0.517,1460.7,328
2100,-10,71500,0.518,1468.3,329
2100,-10,72000,0.52,1475.9,329
2100,-10,72500,0.521,1483.6,330
2100,-10,73000,0.522,1491.3,331
2100,-10,73500,0.523,1499.1,332
2100,-10,74000,0.524,1506.9,332
2100,-10,74500,0.526,1514.8,333
2100,-10,75000,0.527,1522.7,334
2100,0,55000,0.472,1248.5,305
2100,0,55500,0.473,1256.3,306
2100,0,56000,0.475,1264.1,307
2100,0,56500,0.476,1271.7,308
2100,0,57000,0.478,1279,308
2100,0,57500,0.479,1286.4,309
2100,0,58000,0.481,1293.8,310
2100,0,58500,0.482,1301.2,311
2100,0,59000,0.483,1308.6,312
2100,0,59500,0.485,1316,313
2100,0,60000,0.486,1323.5,314
2100,0,60500,0.487,1330.9,315
2100,0,61000,0.489,1338.4,316
2100,0,61500,0.49,1346,316
2100,0,62000,0.491,1353.5,317
2100,0,62500,0.493,1361.1,318
2100,0,63000,0.494,1368.7,319
2100,0,63500,0.496,1376.4,320
2100,0,64000,0.497,1384.1,321
2100,0,64500,0.498,1391.8,322
2100,0,65000,0.5,1399.5,323
2100,0,65500,0.501,1407.3,323
2100,0,66000,0.502,1415.2,324
2100,0,66500,0.504,1423.1,325
2100,0,67000,0.505,1431,326
2100,0,67500,0.507,1439,327
2100,0,68000,0.508,1447.1,328
2100,0,68500,0.509,1455.2,329
2100,0,69000,0.511,1463.3,330
2100,0,69500,0.512,1471.6,331
2100,0,70000,0.513,1479.8,331
2100,0,70500,0.515,1487.9,332
2100,0,71000,0.516,1495.6,333
2100,0,71500,0.517,1503.5,334
2100,0,72000,0.518,1511.3,335
2100,0,72500,0.52,1519.3,335
2100,0,73000,0.521,1527.2,336
2100,0,73500,0.522,1535.3,337
2100,0,74000,0.523,1543.3,338
2100,0,74500,0.524,1551.4,339
2100,0,75000,0.526,1559.6,339
2100,10,55000,0.471,1275.6,309
2100,10,55500,0.472,1283.6,310
2100,10,56000,0.474,1291.6,311
2100,10,56500,0.475,1299.4,312
2100,10,57000,0.476,1307,313
2100,10,57500,0.478,1314.6,314
2100,10,58000,0.479,1322.1,315
2100,10,58500,0.481,1329.8,316
2100,10,59000,0.482,1337.4,317
2100,10,59500,0.483,1345,318
2100,10,60000,0.485,1352.7,319
2100,10,60500,0.486,1360.4,319
2100,10,61000,0.487,1368.1,320
2100,10,61500,0.489,1375.9,321
2100,10,62000,0.49,1383.6,322
2100,10,62500,0.492,1391.4,323
2100,10,63000,0.493,1399.3,324
2100,10,63500,0.494,1407.2,325
2100,10,64000,0.496,1415.1,326
2100,10,64500,0.497,1423,327
2100,10,65000,0.498,1431,328
2100,10,65500,0.5,1439.1,329
2100,10,66000,0.501,1447.2,329
2100,10,66500,0.503,1455.3,330
2100,10,67000,0.504,1463.5,331
2100,10,67500,0.505,1471.8,332
2100,10,68000,0.507,1480.1,333
2100,10,68500,0.508,1488.4,334
2100,10,69000,0.509,1496.8,335
2100,10,69500,0.511,1505.3,336
2100,10,70000,0.512,1513.8,337
2100,10,70500,0.514,1522.1,338
2100,10,71000,0.515,1530.1,338
2100,10,71500,0.516,1538.2,339
2100,10,72000,0.517,1546.3,340
2100,10,72500,0.518,1554.5,341
2100,10,73000,0.52,1562.7,342
2100,10,73500,0.521,1571,342
2100,10,74000,0.522,1579.3,343
2100,10,74500,0.523,1587.6,344
2100,10,75000,0.524,1596,345
2100,15,55000,0.47,1289.1,312
2100,15,55500,0.471,1297.2,313
2100,15,56000,0.473,1305.3,314
2100,15,56500,0.474,1313.2,315
2100,15,57000,0.476,1320.8,315
2100,15,57500,0.477,1328.5,316
2100,15,58000,0.479,1336.2,317
2100,15,58500,0.48,1343.9,318
2100,15,59000,0.481,1351.7,319
2100,15,59500,0.483,1359.4,320
2100,15,60000,0.484,1367.2,321
2100,15,60500,0.485,1375,322
2100,15,61000,0.487,1382.8,323
2100,15,61500,0.488,1390.7,324
2100,15,62000,0.49,1398.6,325
2100,15,62500,0.491,1406.5,326
2100,15,63000,0.492,1414.4,326
2100,15,63500,0.494,1422.4,327
2100,15,64000,0.495,1430.5,328
2100,15,64500,0.496,1438.5,329
2100,15,65000,0.498,1446.6,330
2100,15,65500,0.499,1454.8,331
2100,15,66000,0.501,1463,332
2100,15,66500,0.502,1471.3,333
2100,15,67000,0.503,1479.6,334
2100,15,67500,0.505,1488,335
2100,15,68000,0.506,1496.4,336
2100,15,68500,0.508,1504.9,337
2100,15,69000,0.509,1513.4,337
2100,15,69500,0.51,1522,338
2100,15,70000,0.512,1530.7,339
2100,15,70500,0.513,1539.1,340
2100,15,71000,0.514,1547.2,341
2100,15,71500,0.515,1555.4,342
2100,15,72000,0.517,1563.7,343
2100,15,72500,0.518,1571.9,343
2100,15,73000,0.519,1580.3,344
2100,15,73500,0.52,1588.6,345
2100,15,74000,0.522,1597.1,346
2100,15,74500,0.523,1605.5,347
2100,15,75000,0.524,1614,347
2100,20,55000,0.469,1302.4,314
2100,20,55500,0.471,1310.6,315
2100,20,56000,0.472,1318.8,316
2100,20,56500,0.474,1326.8,317
2100,20,57000,0.475,1334.6,318
2100,20,57500,0.477,1342.4,319
2100,20,58000,0.478,1350.2,320
2100,20,58500,0.479,1358,321
2100,20,59000,0.481,1365.8,321
2100,20,59500,0.482,1373.7,322
2100,20,60000,0.483,1381.6,323
2100,20,60500,0.485,1389.5,324
2100,20,61000,0.486,1397.4,325
2100,20,61500,0.488,1405.4,326
2100,20,62000,0.489,1413.4,327
2100,20,62500,0.49,1421.4,328
2100,20,63000,0.492,1429.5,329
2100,20,63500,0.493,1437.6,330
2100,20,64000,0.495,1445.7,331
2100,20,64500,0.496,1453.9,332
2100,20,65000,0.497,1462.2,333
2100,20,65500,0.499,1470.4,333
2100,20,66000,0.5,1478.8,334
2100,20,66500,0.501,1487.2,335
2100,20,67000,0.503,1495.6,336
2100,20,67500,0.504,1504.1,337
2100,20,68000,0.506,1512.7,338
2100,20,68500,0.507,1521.3,339
2100,20,69000,0.508,1529.9,340
2100,20,69500,0.51,1538.6,341
2100,20,70000,0.511,1547.4,342
2100,20,70500,0.512,1556,343
2100,20,71000,0.514,1564.2,343
2100,20,71500,0.515,1572.5,344
2100,20,72000,0.516,1580.9,345
2100,20,72500,0.517,1589.3,346
2100,20,73000,0.519,1597.7,347
2100,20,73500,0.52,1606.2,348
2100,20,74000,0.521,1614.8,348
2100,20,74500,0.522,1623.3,349
2100,20,75000,0.523,1632,350
2400,-10,55000,0.482,1216.5,305
2400,-10,55500,0.484,1223.6,305
2400,-10,56000,0.485,1230.7,306
2400,-10,56500,0.486,1237.9,307
2400,-10,57000,0.488,1245,308
2400,-10,57500,0.489,1252.2,309
2400,-10,58000,0.491,1259.4,310
2400,-10,58500,0.492,1266.6,311
2400,-10,59000,0.493,1273.9,312
2400,-10,59500,0.495,1281.1,312
2400,-10,60000,0.496,1288.5,313
2400,-10,60500,0.498,1295.8,314
2400,-10,61000,0.499,1303.2,315
2400,-10,61500,0.5,1310.6,316
2400,-10,62000,0.502,1318,317
2400,-10,62500,0.503,1325.5,318
2400,-10,63000,0.505,1333,319
2400,-10,63500,0.506,1340.6,320
2400,-10,64000,0.507,1348.2,320
2400,-10,64500,0.509,1355.9,321
2400,-10,65000,0.51,1363.6,322
2400,-10,65500,0.512,1371.3,323
2400,-10,66000,0.513,1379.1,324
2400,-10,66500,0.514,1387,325
2400,-10,67000,0.516,1394.9,326
2400,-10,67500,0.517,1402.8,327
2400,-10,68000,0.519,1410.5,327
2400,-10,68500,0.52,1418,328
2400,-10,69000,0.521,1425.5,329
2400,-10,69500,0.522,1433.1,330
2400,-10,70000,0.524,1440.7,331
2400,-10,70500,0.525,1448.4,331
2400,-10,71000,0.526,1456.1,332
2400,-10,71500,0.527,1463.9,333
2400,-10,72000,0.528,1471.7,334
2400,-10,72500,0.53,1479.6,334
2400,-10,73000,0.531,1487.5,335
2400,-10,73500,0.532,1495.4,336
2400,-10,74000,0.533,1503.4,337
2400,-10,74500,0.535,1511.4,338
2400,-10,75000,0.536,1519.5,338
2400,0,55000,0.481,1244.1,309
2400,0,55500,0.482,1251.4,310
2400,0,56000,0.484,1258.7,311
2400,0,56500,0.485,1266.1,312
2400,0,57000,0.486,1273.5,313
2400,0,57500,0.488,1280.9,314
2400,0,58000,0.489,1288.3,315
2400,0,58500,0.491,1295.7,316
2400,0,59000,0.492,1303.2,317
2400,0,59500,0.493,1310.7,317
2400,0,60000,0.495,1318.2,318
2400,0,60500,0.496,1325.8,319
2400,0,61000,0.498,1333.4,320
2400,0,61500,0.499,1341,321
2400,0,62000,0.5,1348.7,322
2400,0,62500,0.502,1356.4,323
2400,0,63000,0.503,1364.2,324
2400,0,63500,0.505,1372,325
2400,0,64000,0.506,1379.9,326
2400,0,64500,0.508,1387.8,326
2400,0,65000,0.509,1395.7,327
2400,0,65500,0.51,1403.7,328
2400,0,66000,0.512,1411.8,329
2400,0,66500,0.513,1419.9,330
2400,0,67000,0.515,1428.1,331
2400,0,67500,0.516,1436.3,332
2400,0,68000,0.517,1444.2,333
2400,0,68500,0.519,1451.9,334
2400,0,69000,0.52,1459.7,334
2400,0,69500,0.521,1467.5,335
2400,0,70000,0.522,1475.4,336
2400,0,70500,0.523,1483.4,337
2400,0,71000,0.525,1491.3,338
2400,0,71500,0.526,1499.4,338
2400,0,72000,0.527,1507.4,339
2400,0,72500,0.528,1515.6,340
2400,0,73000,0.53,1523.7,341
2400,0,73500,0.531,1531.9,342
2400,0,74000,0.532,1540.1,342
2400,0,74500,0.533,1548.4,343
2400,0,75000,0.535,1556.7,344
2400,10,55000,0.479,1271.3,314
2400,10,55500,0.481,1278.8,315
2400,10,56000,0.482,1286.4,316
2400,10,56500,0.484,1293.9,317
2400,10,57000,0.485,1301.5,318
2400,10,57500,0.486,1309.1,319
2400,10,58000,0.488,1316.8,320
2400,10,58500,0.489,1324.4,320
2400,10,59000,0.491,1332.1,321
2400,10,59500,0.492,1339.9,322
2400,10,60000,0.493,1347.6,323
2400,10,60500,0.495,1355.4,324
2400,10,61000,0.496,1363.2,325
2400,10,61500,0.498,1371.1,326
2400,10,62000,0.499,1379,327
2400,10,62500,0.501,1387,328
2400,10,63000,0.502,1395,329
2400,10,63500,0.503,1403,330
2400,10,64000,0.505,1411.1,331
2400,10,64500,0.506,1419.3,332
2400,10,65000,0.508,1427.5,333
2400,10,65500,0.509,1435.8,333
2400,10,66000,0.51,1444.1,334
2400,10,66500,0.512,1452.5,335
2400,10,67000,0.513,1460.9,336
2400,10,67500,0.515,1469.3,337
2400,10,68000,0.516,1477.5,338
2400,10,68500,0.517,1485.5,339
2400,10,69000,0.519,1493.5,340
2400,10,69500,0.52,1501.6,340
2400,10,70000,0.521,1509.7,341
2400,10,70500,0.522,1517.9,342
2400,10,71000,0.524,1526.1,343
2400,10,71500,0.525,1534.4,344
2400,10,72000,0.526,1542.7,345
2400,10,72500,0.527,1551.1,345
2400,10,73000,0.529,1559.5,346
2400,10,73500,0.53,1567.9,347
2400,10,74000,0.531,1576.4,348
2400,10,74500,0.532,1584.9,349
2400,10,75000,0.534,1593.5,349
2400,15,55000,0.479,1284.8,316
2400,15,55500,0.48,1292.4,317
2400,15,56000,0.481,1300.1,318
2400,15,56500,0.483,1307.7,319
2400,15,57000,0.484,1315.4,320
2400,15,57500,0.486,1323.2,321
2400,15,58000,0.487,1330.9,322
2400,15,58500,0.489,1338.7,323
2400,15,59000,0.49,1346.5,324
2400,15,59500,0.491,1354.3,325
2400,15,60000,0.493,1362.2,326
2400,15,60500,0.494,1370.1,327
2400,15,61000,0.496,1378,328
2400,15,61500,0.497,1386,328
2400,15,62000,0.499,1394,329
2400,15,62500,0.5,1402.1,330
2400,15,63000,0.501,1410.2,331
2400,15,63500,0.503,1418.4,332
2400,15,64000,0.504,1426.6,333
2400,15,64500,0.506,1434.9,334
2400,15,65000,0.507,1443.2,335
2400,15,65500,0.508,1451.6,336
2400,15,66000,0.51,1460.1,337
2400,15,66500,0.511,1468.6,338
2400,15,67000,0.513,1477.1,339
2400,15,67500,0.514,1485.7,340
2400,15,68000,0.515,1494,341
2400,15,68500,0.517,1502.1,341
2400,15,69000,0.518,1510.3,342
2400,15,69500,0.519,1518.5,343
2400,15,70000,0.52,1526.7,344
2400,15,70500,0.522,1535,345
2400,15,71000,0.523,1543.4,346
2400,15,71500,0.524,1551.7,346
2400,15,72000,0.525,1560.2,347
2400,15,72500,0.527,1568.7,348
2400,15,73000,0.528,1577.2,349
2400,15,73500,0.529,1585.7,350
2400,15,74000,0.531,1594.3,351
2400,15,74500,0.532,1603,351
2400,15,75000,0.533,1611.7,352
2400,20,55000,0.478,1298.2,319
2400,20,55500,0.479,1305.9,320
2400,20,56000,0.481,1313.7,320
2400,20,56500,0.482,1321.4,321
2400,20,57000,0.484,1329.2,322
2400,20,57500,0.485,1337.1,323
2400,20,58000,0.487,1344.9,324
2400,20,58500,0.488,1352.8,325
2400,20,59000,0.489,1360.7,326
2400,20,59500,0.491,1368.7,327
2400,20,60000,0.492,1376.6,328
2400,20,60500,0.494,1384.6,329
2400,20,61000,0.495,1392.7,330
2400,20,61500,0.496,1400.8,331
2400,20,62000,0.498,1408.9,332
2400,20,62500,0.499,1417.1,333
2400,20,63000,0.501,1425.4,334
2400,20,63500,0.502,1433.7,335
2400,20,64000,0.504,1442,336
2400,20,64500,0.505,1450.4,337
2400,20,65000,0.506,1458.9,338
2400,20,65500,0.508,1467.4,339
2400,20,66000,0.509,1476,339
2400,20,66500,0.511,1484.6,340
2400,20,67000,0.512,1493.3,341
2400,20,67500,0.514,1502,342
2400,20,68000,0.515,1510.4,343
2400,20,68500,0.516,1518.6,344
2400,20,69000,0.517,1526.9,345
2400,20,69500,0.519,1535.2,346
2400,20,70000,0.52,1543.6,347
2400,20,70500,0.521,1552,347
2400,20,71000,0.522,1560.5,348
2400,20,71500,0.524,1569,349
2400,20,72000,0.525,1577.5,350
2400,20,72500,0.526,1586.1,351
2400,20,73000,0.527,1594.8,352
2400,20,73500,0.529,1603.5,352
2400,20,74000,0.53,1612.2,353
2400,20,74500,0.531,1620.9,354
2400,20,75000,0.532,1629.7,355
2700,-10,55000,0.491,1211.1,309
2700,-10,55500,0.492,1218.2,310
2700,-10,56000,0.494,1225.4,311
2700,-10,56500,0.495,1232.6,312
2700,-10,57000,0.497,1239.8,313
2700,-10,57500,0.498,1247.1,313
2700,-10,58000,0.5,1254.3,314
2700,-10,58500,0.501,1261.7,315
2700,-10,59000,0.503,1269,316
2700,-10,59500,0.504,1276.4,317
2700,-10,60000,0.505,1283.9,318
2700,-10,60500,0.507,1291.3,319
2700,-10,61000,0.508,1298.8,320
2700,-10,61500,0.51,1306.4,321
2700,-10,62000,0.511,1314,322
2700,-10,62500,0.513,1321.7,322
2700,-10,63000,0.514,1329.4,323
2700,-10,63500,0.515,1337.2,324
2700,-10,64000,0.517,1345,325
2700,-10,64500,0.518,1352.8,326
2700,-10,65000,0.52,1360.7,327
2700,-10,65500,0.521,1368.3,328
2700,-10,66000,0.522,1375.7,329
2700,-10,66500,0.524,1383.2,329
2700,-10,67000,0.525,1390.7,330
2700,-10,67500,0.526,1398.2,331
2700,-10,68000,0.527,1405.8,332
2700,-10,68500,0.529,1413.5,333
2700,-10,69000,0.53,1421.2,333
2700,-10,69500,0.531,1429,334
2700,-10,70000,0.533,1436.8,335
2700,-10,70500,0.534,1444.6,336
2700,-10,71000,0.535,1452.5,337
2700,-10,71500,0.536,1460.5,337
2700,-10,72000,0.538,1468.4,338
2700,-10,72500,0.539,1476.5,339
2700,-10,73000,0.54,1484.5,340
2700,-10,73500,0.541,1492.6,341
2700,-10,74000,0.543,1500.7,341
2700,-10,74500,0.544,1508.8,342
